movie_title,genres,tomatometer_rating,predicted_y,predicted_y_string,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentar,IMAX,Western,Film-Noir,(no genre listed)
Stephen King's It,"Horror, Mystery & Suspense, Television",67,0,Fresh,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Stephen King's A Good Marriage,Mystery & Suspense,32,-1,Rotten,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Stephen King's 'Graveyard Shift',Horror,13,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Stephen King's 'Silver Bullet',Horror,45,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Stephen King's 'The Langoliers',"Horror, Science Fiction & Fantasy, Television",52,-1,Rotten,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Stephen Tobolowsky's Birthday Party,"Comedy, Documentary, Drama, Television",100,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Stepmom,"Comedy, Drama",45,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sterile Cuckoo (Pookie),"Comedy, Drama, Romance",88,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve + Sky,"Art House & International, Comedy, Drama, Romance",8,-1,Rotten,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Jobs,Drama,85,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Jobs: Man in the Machine,Documentary,77,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Steve Jobs: The Lost Interview,"Documentary, Special Interest",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,Comedy,100,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve McQueen: The Man & Le Mans,"Documentary, Television, Sports & Fitness",75,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Steven Tyler: Out on a Limb,Documentary,100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stevie,"Documentary, Special Interest",91,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stevie Nicks: In Your Dreams,"Documentary, Musical & Performing Arts",40,-1,Rotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Stick,"Action & Adventure, Drama, Mystery & Suspense",29,-1,Rotten,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Stick It,"Comedy, Drama",31,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stiff Upper Lips,Comedy,38,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stigmata,"Drama, Horror",22,-1,Rotten,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Still Alice,Drama,85,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Still Bill,"Documentary, Musical & Performing Arts, Special Interest",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Still Breathing,"Comedy, Romance",62,0,Fresh,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Still Crazy,"Comedy, Musical & Performing Arts, Romance",73,0,Fresh,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Still Here,"Drama, Mystery & Suspense",0,1,Certified Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Still Mine,Drama,92,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Still of the Night,"Drama, Mystery & Suspense",63,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Still Smokin',"Comedy, Horror, Musical & Performing Arts",11,-1,Rotten,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Still/Born,"Horror, Mystery & Suspense",65,0,Fresh,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
The Sting II,Comedy,0,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stink!,Documentary,89,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stir Crazy,Comedy,67,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stir of Echoes,"Horror, Mystery & Suspense",67,0,Fresh,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Stitch! The Movie,"Animation, Comedy, Kids & Family",20,-1,Rotten,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stitches,"Art House & International, Drama, Horror",39,-1,Rotten,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Stoker,"Drama, Horror, Mystery & Suspense",70,0,Fresh,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Stolen,"Documentary, Musical & Performing Arts",67,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Stolen,"Action & Adventure, Drama, Mystery & Suspense",20,-1,Rotten,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Stolen Seas,"Documentary, Special Interest",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stolen Summer,"Comedy, Drama",36,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stomp the Yard,Drama,25,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stone,"Drama, Mystery & Suspense",50,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
The Stone Boy,"Action & Adventure, Drama",67,0,Fresh,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Stone Bros,Comedy,90,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stoned,Drama,14,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stonewall,Drama,9,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Stoning of Soraya M.,Drama,59,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop-Loss,Drama,64,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stop Making Sense,"Documentary, Musical & Performing Arts",100,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Stop! Or My Mom Will Shoot,"Action & Adventure, Comedy",7,-1,Rotten,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stop The Pounding Heart,Drama,76,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Storage 24,"Horror, Science Fiction & Fantasy",42,-1,Rotten,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Stories We Tell,Documentary,94,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Storks,"Animation, Comedy, Kids & Family",66,0,Fresh,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm Surfers 3D,"Action & Adventure, Documentary, Sports & Fitness",86,0,Fresh,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Stormy Monday,"Art House & International, Drama, Mystery & Suspense",75,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Story of a Love Affair (Cronaca di un amore),"Art House & International, Classics, Drama, Romance",93,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Story of Us,"Comedy, Drama, Romance",26,-1,Rotten,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Story of Vernon and Irene Castle,"Classics, Drama, Musical & Performing Arts, Romance",75,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Storytelling,"Comedy, Drama",53,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight Outta Compton,"Drama, Musical & Performing Arts",89,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
The Straight Story,"Action & Adventure, Drama, Kids & Family",95,1,Certified Fresh,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Straight Talk,"Comedy, Romance",42,-1,Rotten,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight Time,Drama,75,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight to Hell,"Action & Adventure, Comedy, Drama, Western",33,-1,Rotten,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Straight Jacket,"Comedy, Gay & Lesbian",48,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strait-Jacket,"Classics, Horror, Mystery & Suspense",88,0,Fresh,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Stranded,"Art House & International, Drama, Horror, Science Fiction & Fantasy",0,-1,Rotten,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Stranded: I Have Come from a Plane That Crashed on the Mountains,"Art House & International, Documentary, Special Interest",92,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Strange Affair of Uncle Harry (Guilty of Murder?),"Classics, Drama, Mystery & Suspense",80,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Strange Bedfellows,"Art House & International, Comedy",80,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strange Brew,Comedy,75,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strange But True,"Drama, Mystery & Suspense",54,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Strange Cargo,"Classics, Drama, Romance",75,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Strange Fits of Passion,"Comedy, Drama, Romance",63,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Strange Illusion,"Classics, Drama, Horror, Mystery & Suspense",86,0,Fresh,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Strange Invaders,"Comedy, Cult Movies, Mystery & Suspense, Science Fiction & Fantasy",63,0,Fresh,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
The Strange Love of Martha Ivers,"Classics, Drama, Mystery & Suspense",100,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Strange Magic,Animation,16,-1,Rotten,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strange Powers: Stephin Merritt And The Magnetic Fields,"Documentary, Musical & Performing Arts",77,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Strange Wilderness,Comedy,2,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Strange Woman,"Drama, Mystery & Suspense",40,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Strangeland,"Horror, Mystery & Suspense",6,-1,Rotten,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
A Stranger Among Us,"Action & Adventure, Drama, Mystery & Suspense, Romance",22,-1,Rotten,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Stranger by the Lake,"Drama, Mystery & Suspense",94,1,Certified Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Stranger Than Fiction,"Comedy, Drama, Romance",73,1,Certified Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stranger Than Paradise,"Art House & International, Comedy, Drama",96,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Strangerland,"Drama, Mystery & Suspense",41,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Stratton,"Action & Adventure, Mystery & Suspense",0,-1,Rotten,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
The Stratton Story,"Classics, Drama, Romance, Sports & Fitness",86,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Straw Dogs,Mystery & Suspense,42,-1,Rotten,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Strawberry Blonde,"Classics, Comedy, Drama, Western, Romance",100,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Strawberry Flavored Plastic,"Drama, Horror",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Stray,"Art House & International, Drama",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stray,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",63,0,Fresh,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
Stray Bullets,Drama,75,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stray Dolls,Drama,71,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Streamers,Drama,56,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Street Fighter,"Action & Adventure, Art House & International",80,0,Fresh,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Street Fighter: The Legend of Chun-Li,"Action & Adventure, Science Fiction & Fantasy",5,-1,Rotten,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Street Kings,"Action & Adventure, Drama, Mystery & Suspense",36,-1,Rotten,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Street Smart,Drama,64,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
StreetDance 2,"Art House & International, Drama, Musical & Performing Arts",41,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Streetlight Harmonies,Documentary,100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Streets of Blood,"Action & Adventure, Drama, Mystery & Suspense",40,-1,Rotten,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Streets of Fire,"Action & Adventure, Drama, Musical & Performing Arts",67,0,Fresh,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Stretch,"Action & Adventure, Comedy, Mystery & Suspense",88,0,Fresh,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Strictly Business,"Comedy, Drama",10,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Strike (Stachka),"Art House & International, Drama",100,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Strike,"Action & Adventure, Animation, Comedy",83,0,Fresh,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Striking Distance,"Action & Adventure, Mystery & Suspense",17,-1,Rotten,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Strings,"Art House & International, Drama, Kids & Family, Science Fiction & Fantasy, Special Interest",80,0,Fresh,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Stripes,Comedy,86,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Striptease,"Comedy, Drama, Mystery & Suspense",11,-1,Rotten,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Stroker Ace,"Action & Adventure, Comedy",20,-1,Rotten,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Strong Island,Documentary,100,1,Certified Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stronger,Drama,90,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Strongman,"Documentary, Special Interest",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stroszek,"Art House & International, Comedy, Drama",95,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Struck by Lightning,"Comedy, Drama",32,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart Little,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",67,0,Fresh,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Stuart Little 2,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",81,1,Certified Fresh,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Stuart Saves His Family,Comedy,30,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuber,"Action & Adventure, Comedy",41,-1,Rotten,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stuck,"Comedy, Drama, Mystery & Suspense",73,1,Certified Fresh,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Stuck Between Stations,"Drama, Romance",63,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuck in Love,"Comedy, Drama",57,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuck on You,Comedy,61,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Student Bodies,"Comedy, Horror, Mystery & Suspense",25,-1,Rotten,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Student of the Year,"Comedy, Romance",50,-1,Rotten,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Stuff,"Comedy, Horror, Science Fiction & Fantasy",69,0,Fresh,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
The Stunt Man,"Action & Adventure, Comedy, Drama, Romance",89,0,Fresh,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Stuntwomen: The Untold Hollywood Story,"Action & Adventure, Documentary",100,0,Fresh,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
The Stupids,Comedy,20,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Storm (Sturm),"Art House & International, Drama",82,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Styx,Drama,93,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Subject Two,"Drama, Horror, Mystery & Suspense",55,-1,Rotten,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Sublime,"Drama, Horror, Mystery & Suspense",33,-1,Rotten,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Submarine,"Comedy, Drama",88,1,Certified Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Submerged,Drama,25,-1,Rotten,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Submergence,"Drama, Mystery & Suspense, Romance",23,-1,Rotten,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Subspecies,"Cult Movies, Horror, Science Fiction & Fantasy",83,0,Fresh,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
The Substitute 2: School's Out,"Action & Adventure, Mystery & Suspense",0,-1,Rotten,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Suburban Commando,"Action & Adventure, Comedy, Kids & Family, Science Fiction & Fantasy",15,-1,Rotten,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Suburban Girl,"Comedy, Drama",50,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Suburbans,"Comedy, Drama",0,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Suburbicon,Comedy,28,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subway,"Art House & International, Drama, Mystery & Suspense, Romance",75,0,Fresh,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Sucker Punch,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",22,-1,Rotten,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
Sudden Fear,"Drama, Mystery & Suspense",100,0,Fresh,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Sudden Impact,"Action & Adventure, Mystery & Suspense",56,-1,Rotten,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"Suddenly, Last Summer","Classics, Drama, Horror, Mystery & Suspense",65,0,Fresh,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
Sueño,"Comedy, Drama",43,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Suffragette,"Art House & International, Drama",73,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugar & Spice,"Comedy, Drama",28,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sugar Mountain,"Drama, Mystery & Suspense",36,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Suicide Kings,"Action & Adventure, Comedy, Drama, Mystery & Suspense",34,-1,Rotten,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Suicide Squad,Action & Adventure,26,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Suicide Squad: Hell to Pay,0,88,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sukai Kurora (The Sky Crawlers),"Action & Adventure, Animation, Anime & Manga, Art House & International",80,0,Fresh,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sukiyaki Western Django,"Action & Adventure, Western",56,-1,Rotten,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Sullivan's Travels,"Action & Adventure, Classics, Comedy, Drama, Romance",100,0,Fresh,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sully,"Action & Adventure, Drama",85,1,Certified Fresh,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Sum of All Fears,"Action & Adventure, Drama, Mystery & Suspense",60,0,Fresh,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
Summer Wars (Sama Wozu),"Action & Adventure, Animation, Comedy, Science Fiction & Fantasy",78,0,Fresh,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Summer '04,Drama,79,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer Camp,Horror,50,-1,Rotten,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Summer Catch,"Comedy, Drama, Romance",8,-1,Rotten,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L'Heure d'été (Summer Hours),"Art House & International, Drama, Kids & Family",94,1,Certified Fresh,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer in February,"Art House & International, Drama, Special Interest, Romance",30,-1,Rotten,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer Love (Dead Man's Bounty),"Art House & International, Western",33,-1,Rotten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Summer Night,"Comedy, Drama",52,-1,Rotten,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer of '42,"Classics, Comedy, Drama, Romance",79,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer of Blood,"Drama, Horror",50,-1,Rotten,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Summer of Sam,"Drama, Mystery & Suspense",51,-1,Rotten,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
A Summer Place,"Classics, Drama, Romance",83,0,Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer Rental,Comedy,17,-1,Rotten,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer Stock,Musical & Performing Arts,100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Summerland,Drama,77,1,Certified Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summerland,Comedy,88,0,Fresh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Summer's Tale,"Art House & International, Drama, Romance",98,1,Certified Fresh,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Summertime,"Classics, Comedy, Drama, Romance",88,0,Fresh,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Choke,Horror,88,0,Fresh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sun Dogs,Drama,80,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Ra: A Joyful Noise,"Documentary, Musical & Performing Arts",100,0,Fresh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Sunday Bloody Sunday,Drama,86,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunday in New York,"Comedy, Drama",100,0,Fresh,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunday's Illness (La enfermedad del domingo),Drama,89,0,Fresh,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sundown,"Action & Adventure, Comedy, Romance",9,-1,Rotten,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
